UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,Mena,PocetPozvanok,PocetPrihlasenychUcast,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,PocKolERMMA,PocKolZadavac,PocKolNIPPON,PocKolHOLLAND,UsporaPorov,UsporaVstup,UsporaAukc,KoefVarPonukCelk,KoefVarPonukERMNIP
198-116-5361,116,5361,2018-10-30 13:30:00,2018-11-09 15:30:00,Spojovací mater,Jednotlivé položky,0.0,7177.8,CZK,35,,0.0,3974,poptavka,"Stroje, zařízení, nástroje, nářadí",Spojovací materiál,7,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5362,116,5362,2018-10-30 15:30:00,2018-11-08 17:00:00,"kohouty,hadice ",Jednotlivé položky,3297.632,3278.0,CZK,41,,0.0,5015,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5363,116,5363,2018-10-30 15:30:00,2018-11-09 17:00:00,Díly ZVVZ,Jednotlivé položky,34020.0,36050.0,CZK,1,,0.0,4516,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5364,116,5364,2018-10-30 16:00:00,2018-11-09 17:00:00,Díly Envirmine,Jednotlivé položky,29278.26,30264.0,CZK,3,,0.0,4488,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5368,116,5368,2018-11-05 12:00:00,2018-11-14 17:00:00,Oleje a mazivá,Jednotlivé položky,0.0,5951.34,CZK,24,,0.0,4437,poptavka,"Stroje, zařízení, nástroje, nářadí",Oleje a maziva,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5369,116,5369,2018-11-06 12:00:00,2018-11-14 12:30:00,Nářadí,Jednotlivé položky,5228.77,4171.0,CZK,37,,0.0,3974,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5371,116,5371,2018-11-06 12:30:00,2018-11-16 15:00:00,Svařovací potře,Jednotlivé položky,525.0,445.5,CZK,22,,0.0,5225,poptavka,"Stroje, zařízení, nástroje, nářadí",Svařovací materiály a služby,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5372,116,5372,2018-11-06 13:00:00,2018-11-21 15:00:00,Náhradní díly k,Jednotlivé položky,55714.2972,19089.0,CZK,42,,0.0,3932,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5373,116,5373,2018-11-06 13:00:00,2018-11-16 09:00:00,Spony šroubovac,Jednotlivé položky,94.67199999999998,118.17,CZK,25,,0.0,4078,poptavka,"Stroje, zařízení, nástroje, nářadí",Spojovací materiál,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5374,116,5374,2018-11-06 13:00:00,2018-11-16 11:30:00,Detektor plynu ,Jednotlivé položky,40118.4,40694.94,CZK,40,,0.0,4119,poptavka,Chemie,"Laboratorní vybavení, příslušenství, nábytek a přístroje",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5375,116,5375,2018-11-06 13:30:00,2018-11-16 16:00:00,Nerezový hutní ,Jednotlivé položky,0.0,20002.2,CZK,34,,0.0,4837,poptavka,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",17,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5376,116,5376,2018-11-06 14:30:00,2018-11-16 15:30:00,Kazety Brother ,Jednotlivé položky,0.0,5283.18,CZK,24,,0.0,4411,poptavka,Kancelář,Kancelářský tisk a tisková řešení,6,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5377,116,5377,2018-11-07 12:30:00,2018-11-16 13:00:00,Pneumatiky,Jednotlivé položky,0.0,3509.3,CZK,25,,0.0,4163,poptavka,"Dopravní služby, auto-moto a příslušenství",Pneumatiky,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5379,116,5379,2018-11-08 11:30:00,2018-11-15 16:00:00,"šoupátko, sítka",Jednotlivé položky,0.0,355.5,CZK,39,,0.0,4185,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",9,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5380,116,5380,2018-11-08 12:00:00,2018-11-22 11:30:00,Náhradní díly,Jednotlivé položky,0.0,24720.0,CZK,17,,0.0,3974,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5381,116,5381,2018-11-13 07:30:00,2018-11-17 15:00:00,Hutní materiál ,Jednotlivé položky,9020.544,10679.76,CZK,37,,0.0,3952,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5382,116,5382,2018-11-13 09:00:00,2018-11-23 15:00:00,Plechy žebrovan,Jednotlivé položky,49139.343,17852.66,CZK,36,,0.0,4385,poptavka,"Hutní materiál, kovy a slitiny",Plechy,3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5383,116,5383,2018-11-13 09:00:00,2018-11-23 15:30:00,Spojovací mater,Jednotlivé položky,8343.36,10319.055,CZK,38,,0.0,3974,poptavka,"Stroje, zařízení, nástroje, nářadí",Spojovací materiál,8,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5384,116,5384,2018-11-13 09:30:00,2018-11-30 10:00:00,ložiska,Jednotlivé položky,3216.52,6491.68,CZK,16,,0.0,4408,poptavka,"Stroje, zařízení, nástroje, nářadí","Ložiska, gufera",2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5385,116,5385,2018-11-13 09:30:00,2018-11-23 14:00:00,PRTG NETWORK MO,Jednotlivé položky,25502.8,24017.2,CZK,39,,0.0,4404,poptavka,"Počítače, IT a telekomunikační služby",Software a informační systémy,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5386,116,5386,2018-11-13 11:00:00,2018-11-23 14:00:00,Náhradní díly ,Jednotlivé položky,0.0,7680.0,CZK,15,,0.0,3945,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5387,116,5387,2018-11-13 11:00:00,2018-11-23 16:00:00,Díly PSP,Jednotlivé položky,286869.9,339141.84,CZK,1,,0.0,4033,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,5,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5388,116,5388,2018-11-13 11:30:00,2018-11-27 14:00:00,Náhradní díly- ,Jednotlivé položky,0.0,29650.0,CZK,21,,0.0,4071,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,5,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5391,116,5391,2018-11-13 12:00:00,2018-11-23 15:00:00,Náhradní díly č,Jednotlivé položky,0.0,45100.0,CZK,48,,0.0,3956,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,16,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5392,116,5392,2018-11-13 12:30:00,2018-11-23 15:00:00,Náhradní díly č,Jednotlivé položky,301840.0,319500.0,CZK,1,,0.0,4028,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5393,116,5393,2018-11-13 12:30:00,2018-11-23 15:30:00,Pytle papírové ,Jednotlivé položky,563.04,549.12,CZK,25,,0.0,3862,poptavka,Kancelář,Kancelářské potřeby,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-114-5397,114,5397,2018-11-15 10:30:00,2018-11-21 11:00:00,Nákup Dowanolu ,Celková nabídka účastníka,135820.8,142167.6,CZK,1,,0.0,4615,ERMMA,Chemie,Chemické látky,1,0.0,0,Česká republika,0.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5401,116,5401,2018-11-20 10:00:00,2018-11-28 10:30:00,Nářadí,Jednotlivé položky,0.0,801.528,CZK,40,,0.0,4926,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5402,116,5402,2018-11-20 10:30:00,2018-11-28 11:00:00,Těsnění,Jednotlivé položky,4523.52,4755.08,CZK,26,,0.0,4152,poptavka,"Stroje, zařízení, nástroje, nářadí","Těsnění, ventily",4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5403,116,5403,2018-11-20 11:00:00,2018-11-28 11:30:00,Řemen klínový,Jednotlivé položky,1401.1127999999999,1322.88,CZK,26,,0.0,4383,poptavka,"Stroje, zařízení, nástroje, nářadí","Ložiska, gufera",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5404,116,5404,2018-11-20 11:30:00,2018-12-17 16:30:00,šroub vypouštěc,Jednotlivé položky,0.0,979.2,CZK,41,,0.0,5374,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",6,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5407,116,5407,2018-11-20 13:30:00,2018-11-22 08:33:00,Oprava potrubí ,Celková nabídka účastníka,447938.37,410800.0,CZK,4,,0.0,4429,nipon,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,1,0.0,5,Česká republika,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5408,116,5408,2018-11-20 13:30:00,2018-11-30 15:00:00,Náhradní díly d,Jednotlivé položky,28350.0,26460.0,CZK,24,,0.0,3939,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5409,116,5409,2018-11-20 13:30:00,2018-12-09 14:00:00,Díly PSP ,Jednotlivé položky,1144908.7846000001,1115815.68,CZK,3,,0.0,4033,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,11,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5411,116,5411,2018-11-20 14:00:00,2018-11-29 12:00:00,Náhradní díly-š,Jednotlivé položky,0.0,8439.0,CZK,18,,0.0,3944,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5412,116,5412,2018-11-20 15:00:00,2018-12-20 15:00:00,Svařovací potře,Jednotlivé položky,0.0,478.38,CZK,20,,0.0,4656,poptavka,"Stroje, zařízení, nástroje, nářadí",Svařovací materiály a služby,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5413,116,5413,2018-11-21 07:30:00,2018-12-06 15:00:00,Náhradní díly m,Jednotlivé položky,0.0,538.9804,CZK,32,,0.0,4041,poptavka,"Elektro, elektromateriál","Batérie, akumulátory, generátory a elektromotory",2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5414,116,5414,2018-11-21 10:00:00,2018-11-30 15:00:00,Nerezový hutní ,Jednotlivé položky,7007.7,6382.6,CZK,38,,0.0,4106,poptavka,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5415,116,5415,2018-11-21 10:00:00,2018-11-30 15:00:00,Náhradní díly k,Jednotlivé položky,0.0,14859.52,CZK,44,,0.0,4522,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,10,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5416,116,5416,2018-11-21 10:30:00,2018-12-04 16:00:00,Spojovací mater,Jednotlivé položky,1162.56,1038.72,CZK,42,,0.0,3974,poptavka,"Stroje, zařízení, nástroje, nářadí",Spojovací materiál,6,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5421,116,5421,2018-11-22 10:30:00,2018-12-05 13:00:00,Kladivo vrtací,Jednotlivé položky,0.0,5680.05,CZK,34,,0.0,4066,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5422,116,5422,2018-11-23 12:30:00,2018-12-04 17:00:00,HYDROXID SODNÝ ,Jednotlivé položky,32698.75,16328.0,EUR,6,,0.0,3876,poptavka,Chemie,Chemické látky,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5424,116,5424,2018-11-23 13:30:00,2018-12-13 12:00:00,Náhradní díly-o,Jednotlivé položky,0.0,508030.0,CZK,28,,0.0,4174,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5428,116,5428,2018-11-27 10:00:00,2018-12-05 10:30:00,Laboratorní pom,Jednotlivé položky,42139.39199999999,2210.38,CZK,31,,0.0,4120,poptavka,Chemie,Chemické pomůcky,13,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5431,116,5431,2018-11-27 10:30:00,2018-12-07 15:00:00,Náhradní díly č,Jednotlivé položky,55955.0,61610.0,CZK,3,,0.0,4028,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5432,116,5432,2018-11-27 10:30:00,2018-12-07 15:00:00,Svařovací potře,Jednotlivé položky,0.0,865.92,CZK,22,,0.0,3942,poptavka,"Stroje, zařízení, nástroje, nářadí",Svařovací materiály a služby,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5434,116,5434,2018-11-27 11:00:00,2018-12-05 11:30:00,Těsnění,Jednotlivé položky,0.0,557.75,CZK,25,,0.0,4166,poptavka,"Stroje, zařízení, nástroje, nářadí","Těsnění, ventily",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5435,116,5435,2018-11-27 11:00:00,2018-12-07 15:00:00,Náhradní díly k,Jednotlivé položky,24822.27,20675.0,CZK,42,,0.0,4522,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5437,116,5437,2018-11-27 12:00:00,2018-12-05 12:30:00,"Pneu, duše",Jednotlivé položky,5211.8,3837.24,CZK,30,,0.0,4163,poptavka,"Dopravní služby, auto-moto a příslušenství",Pneumatiky,3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5438,116,5438,2018-11-27 12:00:00,2018-12-07 16:00:00,Výpočetní techn,Jednotlivé položky,0.0,5516.16,CZK,46,,0.0,5869,poptavka,"Počítače, IT a telekomunikační služby",Hardware a příslušenství,6,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5439,116,5439,2018-11-27 15:00:00,2018-12-06 14:00:00,kohouty,Jednotlivé položky,0.0,1403.15,CZK,42,,0.0,5374,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",5,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5442,116,5442,2018-11-27 15:30:00,2018-12-06 16:00:00,Náhradní díly,Jednotlivé položky,13650.0,8352.0,CZK,22,,0.0,4066,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5445,116,5445,2018-11-29 14:30:00,2018-12-06 13:00:00,Laboratorní pom,Jednotlivé položky,0.0,1171.6,CZK,30,,0.0,4120,poptavka,Chemie,Chemické pomůcky,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5449,116,5449,2018-12-03 11:00:00,2018-12-13 16:00:00,Náhradní díly d,Jednotlivé položky,287154.6,359470.0,CZK,24,,0.0,3945,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5450,116,5450,2018-12-04 09:30:00,2019-01-28 16:30:00,Náhradní díly t,Jednotlivé položky,0.0,250950.0,CZK,2,,0.0,4063,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5451,116,5451,2018-12-04 09:30:00,2018-12-14 15:00:00,Náhradní díly d,Celková nabídka účastníka,0.0,20475.0,CZK,24,,0.0,3944,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5452,116,5452,2018-12-04 09:32:00,2018-12-14 15:00:00,Náhradní díly k,Jednotlivé položky,0.0,705.6,CZK,45,,0.0,4522,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,6,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5453,116,5453,2018-12-04 10:37:00,2018-12-14 15:00:00,Nerezový hutní ,Jednotlivé položky,15648.0,20102.4,CZK,34,,0.0,4106,poptavka,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5456,116,5456,2018-12-04 12:06:00,2018-12-08 16:30:00,Spojovací mater,Jednotlivé položky,0.0,7032.5,CZK,44,,0.0,3979,poptavka,"Stroje, zařízení, nástroje, nářadí",Spojovací materiál,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5457,116,5457,2018-12-04 12:30:00,2018-12-12 13:00:00,Duše pro  VESPO,Jednotlivé položky,790.8216,760.0,CZK,29,,0.0,4158,poptavka,"Dopravní služby, auto-moto a příslušenství",Pneumatiky,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5459,116,5459,2018-12-04 14:00:00,2018-12-12 14:30:00,Těsnění,Jednotlivé položky,3181.5,3660.3,CZK,17,,0.0,4152,poptavka,"Stroje, zařízení, nástroje, nářadí","Těsnění, ventily",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5460,116,5460,2018-12-04 14:30:00,2018-12-12 15:00:00,Nářadí,Jednotlivé položky,4879.6626,266.24,CZK,42,,0.0,4239,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-114-5461,114,5461,2018-12-04 10:00:00,2018-12-10 10:36:00,Nákup Ethylacet,Celková nabídka účastníka,26931.84,24071.52,EUR,5,,0.0,4613,ERMMA,Chemie,Chemické látky,1,0.0,3,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5464,116,5464,2018-12-06 11:30:00,2018-12-07 10:05:00,Drtič koksu 120,Celková nabídka účastníka,3762590.0,3612000.0,CZK,0,,0.0,4033,nipon,"Stroje, zařízení, nástroje, nářadí","Dopravníkové pásy, drtící stroje",1,0.0,9,Česká republika,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5465,116,5465,2018-12-06 11:11:00,2018-12-15 15:00:00,Válečky dopravn,Jednotlivé položky,0.0,29290.0,CZK,22,,0.0,5511,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5466,116,5466,2018-12-06 11:20:00,2018-12-14 15:00:00,DESKY LITINOVÉ ,Jednotlivé položky,172175.0,168150.0,CZK,27,,0.0,4837,poptavka,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5467,116,5467,2018-12-06 11:30:00,2018-12-07 10:02:00,Drtič koksu 120,Celková nabídka účastníka,3630950.0,3508800.0,CZK,1,,0.0,5395,nipon,"Stroje, zařízení, nástroje, nářadí","Dopravníkové pásy, drtící stroje",1,0.0,4,Česká republika,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5469,116,5469,2018-12-06 11:48:00,2018-12-14 15:00:00,"Kohouty, ventil",Jednotlivé položky,0.0,310.4,CZK,40,,0.0,5374,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",5,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5470,116,5470,2018-12-06 12:01:00,2018-12-14 16:30:00,Košťata nabídky,Jednotlivé položky,1365.0,1517.25,CZK,37,,0.0,3862,poptavka,"Úklid, úklidové služby",Čistící a hygienické prostředky,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5471,116,5471,2018-12-07 11:00:00,2018-12-19 14:00:00,Víko k bubnu MI,Jednotlivé položky,0.0,19800.0,CZK,12,,0.0,4022,poptavka,Chemie,"Laboratorní vybavení, příslušenství, nábytek a přístroje",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5473,116,5473,2018-12-10 12:30:00,2018-12-18 13:00:00,laboratorní pom,Jednotlivé položky,2771.86,3078.67,CZK,23,,0.0,5353,poptavka,Chemie,"Laboratorní vybavení, příslušenství, nábytek a přístroje",7,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5474,116,5474,2018-12-10 13:00:00,2018-12-18 13:30:00,Dezinfekce obuv,Jednotlivé položky,0.0,192.0,CZK,15,,0.0,3867,poptavka,"Úklid, úklidové služby",Čistící a hygienické prostředky,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-114-5475,114,5475,2018-12-11 10:00:00,2018-12-14 10:36:00,Nákup Ethylacet,Celková nabídka účastníka,71470.08,73296.0,EUR,5,,0.0,4613,ERMMA,Chemie,Chemické látky,1,0.0,3,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5476,116,5476,2018-12-11 09:00:00,2018-12-19 09:30:00,Nářadí,Jednotlivé položky,887.6,595.68,CZK,46,,0.0,4656,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5479,116,5479,2018-12-11 10:00:00,2018-12-21 10:30:00,Těsnění,Jednotlivé položky,26676.0,29155.18,CZK,20,,0.0,4152,poptavka,"Stroje, zařízení, nástroje, nářadí","Těsnění, ventily",4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5480,116,5480,2018-12-11 10:30:00,2018-12-21 11:00:00,Trubice MIRELON,Jednotlivé položky,1102.068,1046.9,CZK,29,,0.0,5015,poptavka,Stavebnictví,Instalaterský materiál a práce,4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5481,116,5481,2018-12-11 11:00:00,2018-12-21 11:30:00,CEMENT II/B-S 3,Jednotlivé položky,4147.2,4406.4,CZK,28,,0.0,3983,poptavka,Stavebnictví,Stavební materiály,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-114-5483,114,5483,2018-12-11 10:00:00,2018-12-17 11:30:00,Nákup Dowanolu ,Celková nabídka účastníka,144982.8,145530.0,CZK,3,,0.0,4615,ERMMA,Chemie,Chemické látky,1,0.0,0,Česká republika,0.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5486,116,5486,2018-12-12 07:26:00,2018-12-21 15:00:00,Náhradní díly m,Jednotlivé položky,0.0,577.5,CZK,29,,0.0,4024,poptavka,"Elektro, elektromateriál","Batérie, akumulátory, generátory a elektromotory",4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5488,116,5488,2018-12-12 08:48:00,2018-12-21 15:30:00,Spojovací mater,Jednotlivé položky,1816.85,631.28,CZK,50,,0.0,3979,poptavka,"Stroje, zařízení, nástroje, nářadí",Spojovací materiál,11,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-5489,116,5489,2018-12-12 09:06:00,2019-01-04 16:00:00,Výpočetní techn,Jednotlivé položky,0.0,4056.0730000000003,CZK,48,,0.0,4041,poptavka,"Počítače, IT a telekomunikační služby",Hardware a příslušenství,8,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
