UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,Mena,PocetPozvanok,PocetPrihlasenychUcast,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,PocKolERMMA,PocKolZadavac,PocKolNIPPON,PocKolHOLLAND,UsporaPorov,UsporaVstup,UsporaAukc,KoefVarPonukCelk,KoefVarPonukERMNIP
1104-50-1949,50,1949,2019-09-11 10:30:00,2019-09-17 10:15:00,Letecký petrole,Celková nabídka účastníka,12.9495,13.900799999999998,CZK,2,,2.0,7981,ERMMA,Chemie,Chemické látky,1,3.0,0,,0.01,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1950,50,1950,2019-09-25 07:30:00,2019-09-25 10:00:00,Export Velká Bí,Celková nabídka účastníka,2862.37,2016.0,EUR,13,,3.0,7861,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,5.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1951,50,1951,2019-10-22 12:00:00,2019-10-30 10:15:00,Nákup stolních ,Multikriteriální hodnocení,322363.8,312624.0,CZK,7,,3.0,7836,ERMMA,"Počítače, IT a telekomunikační služby",Hardware a příslušenství,2,22.0,0,,0.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1952,50,1952,2019-10-24 10:00:00,2019-10-24 13:00:00,Export Velká Bí,Celková nabídka účastníka,3877.65,3007.0,EUR,13,,1.0,7861,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,1.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1953,50,1953,2019-11-14 06:30:00,2019-11-19 10:15:00,Tender-dimpled ,Multikriteriální hodnocení,59819.2,44814.0,EUR,2,,2.0,7999,ERMMA,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,2.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1954,50,1954,2019-11-21 09:30:00,2019-11-27 10:15:00,Tender MAR M247,Multikriteriální hodnocení,74088.0,79165.8,EUR,1,,2.0,7871,ERMMA,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,5.0,1,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1956,50,1956,2019-11-27 12:00:00,2019-11-27 12:44:00,Tender EEQ 111 ,Celková nabídka účastníka,54530.0,57523.2,EUR,-1,,1.0,6078,nipon,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,13.0,13,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1957,50,1957,2019-11-28 07:00:00,2019-11-28 10:00:00,Export Velká Bí,Celková nabídka účastníka,4243.01,2976.0,EUR,13,,1.0,7861,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,1.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1958,50,1958,2019-11-28 07:00:00,2019-11-28 10:00:00,Export Velká Bí,Celková nabídka účastníka,670.08,989.8,EUR,14,,1.0,7861,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,1.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1959,50,1959,2019-12-09 10:00:00,2019-12-10 11:15:00,Tender IN 713LC,Multikriteriální hodnocení,3437840.0,4150900.0,EUR,1,,1.0,7871,ERMMA,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,1.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1960,50,1960,2019-12-09 10:00:00,2019-12-10 13:15:00,Tender IN 713LC,Multikriteriální hodnocení,726800.0,814060.0,EUR,0,,2.0,7871,ERMMA,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,3.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1961,50,1961,2020-01-06 11:30:00,2020-01-07 10:00:00,Export Velká Bí,Celková nabídka účastníka,2749.23,1720.0,EUR,15,,5.0,7861,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,33.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1962,50,1962,2020-01-15 13:00:00,2020-01-16 11:44:00,Tender Co-Stell,Multikriteriální hodnocení,186000.0,118666.8,EUR,4,,3.0,7972,ERMMA,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,45.0,37,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1963,50,1963,2020-01-17 11:30:00,2020-01-20 12:13:00,Tender CoCrMo,Multikriteriální hodnocení,83283.2,43544.2,EUR,4,,2.0,6078,ERMMA,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,52.0,45,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1964,50,1964,2020-01-17 13:00:00,2020-01-21 10:22:00,Letecký petrole,Celková nabídka účastníka,14.9144,42084.05,CZK,1,,3.0,7983,ERMMA,Chemie,Chemické látky,1,25.0,18,,0.01,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1965,50,1965,2020-01-20 07:30:00,2020-01-21 12:38:00,Tender 141I,Multikriteriální hodnocení,327600.0,290700.0,EUR,1,,3.0,7972,ERMMA,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,126.0,112,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1966,50,1966,2020-01-22 12:00:00,2020-01-23 09:00:00,Export Velká Bí,Celková nabídka účastníka,1205.94,860.0,EUR,12,,5.0,7996,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,8.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1967,50,1967,2020-01-24 09:00:00,2020-01-27 11:15:00,Tender 141J,Multikriteriální hodnocení,12726.0,18637.5,EUR,3,,1.0,7878,ERMMA,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,1.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1969,50,1969,2020-01-28 12:00:00,2020-01-29 11:15:00,Tender 141J,Multikriteriální hodnocení,12474.0,14178.0,EUR,2,,3.0,7972,ERMMA,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,3.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1970,50,1970,2020-02-06 08:30:00,2020-02-06 12:00:00,Export Velká Bí,Celková nabídka účastníka,1144.6,768.0,EUR,13,,5.0,7862,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,8.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1971,50,1971,2020-02-13 08:00:00,2020-02-13 11:00:00,Export Velká Bí,Celková nabídka účastníka,738.51,546.0,EUR,17,,4.0,8003,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,9.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1972,50,1972,2020-02-24 13:00:00,2020-02-25 08:00:00,Export Velká Bí,Celková nabídka účastníka,1738.0,989.4,EUR,17,,3.0,7861,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1973,50,1973,2020-03-25 14:00:00,2020-03-25 20:00:00,Export Velká Bí,Celková nabídka účastníka,2201.85,1240.0,EUR,17,,6.0,7862,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,9.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1974,50,1974,2020-04-23 10:00:00,2020-04-23 13:00:00,Export Velká Bí,Celková nabídka účastníka,1199.1,589.56,EUR,18,,5.0,7860,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,35.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1977,50,1977,2020-05-25 14:00:00,2020-05-26 10:00:00,Export Velká Bí,Celková nabídka účastníka,269.28,413.09,EUR,15,,5.0,8004,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,38.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1978,50,1978,2020-06-02 15:00:00,2020-06-03 10:15:00,Tender IN 738LC,Multikriteriální hodnocení,44352.0,48510.0,EUR,0,,2.0,7871,ERMMA,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,2.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1979,50,1979,2020-06-04 07:30:00,2020-06-04 12:00:00,Export Velká Bí,Celková nabídka účastníka,2295.0,1123.2,EUR,18,,5.0,7861,poptavka,"Dopravní služby, auto-moto a příslušenství",Nákladní automobily,1,22.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1104-50-1980,50,1980,2020-06-12 08:00:00,2020-06-16 10:17:00,Letecký petrole,Celková nabídka účastníka,12.73,8.4,CZK,4,,3.0,7983,ERMMA,Chemie,Chemické látky,1,23.0,5,,0.01,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2296,60,2296,2017-12-14 11:12:00,2017-12-18 10:00:00,Výpalky ,Jednotlivé položky,41857.92,36516.0,CZK,30,,5.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,3,18.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2298,60,2298,2017-12-11 09:00:00,2017-12-14 12:00:00,Jerábový el.mot,Jednotlivé položky,0.0,100470.0,CZK,18,,1.0,6125,poptavka,"Elektro, elektromateriál","Batérie, akumulátory, generátory a elektromotory",1,1.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2300,60,2300,2017-12-13 10:00:00,2017-12-15 12:00:00,komunální nářad,Jednotlivé položky,0.0,11552.1,CZK,16,,4.0,5561,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,7,24.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2301,60,2301,2017-12-13 15:30:00,2017-12-15 12:00:00,Plechy a ostatn,Jednotlivé položky,100127.8782,12153.6,CZK,36,,6.0,7116,poptavka,"Hutní materiál, kovy a slitiny",Plechy,13,33.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2302,60,2302,2017-12-13 16:00:00,2017-12-18 10:00:00,Tyč kruhová pr.,Jednotlivé položky,1015245.0,1989120.0,CZK,200,,2.0,7219,poptavka,"Hutní materiál, kovy a slitiny",Tyče a dráty,4,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2304,60,2304,2017-12-19 11:30:00,2017-12-20 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,39501.0,CZK,19,,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,25.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2306,60,2306,2018-01-02 13:30:00,2018-01-03 10:00:00,Silniční doprav,Celková nabídka účastníka,84804.3,90240.0,CZK,21,,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,7.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2307,60,2307,2018-01-02 14:00:00,2018-01-05 14:00:00,Trubky,Jednotlivé položky,22725.0,8164.8,CZK,19,,5.0,7120,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",3,17.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2308,60,2308,2018-01-02 15:00:00,2018-01-05 14:00:00,"Plochá ocel, ko",Jednotlivé položky,1201725.342,3932.54,CZK,16,,5.0,5873,poptavka,"Hutní materiál, kovy a slitiny",Tyče a dráty,5,31.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2309,60,2309,2018-01-03 12:30:00,2018-01-08 08:00:00,Čerpadlo WILO,Jednotlivé položky,0.0,9100.0,CZK,12,,5.0,7202,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,1,6.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2310,60,2310,2018-01-05 09:30:00,2018-01-10 09:30:00,Plechy a ostatn,Jednotlivé položky,293312.971,10670.0,CZK,38,,5.0,5172,poptavka,"Hutní materiál, kovy a slitiny",Plechy,10,25.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2311,60,2311,2018-01-05 09:55:00,2018-01-10 10:25:00,Silniční doprav,Celková nabídka účastníka,0.0,40206.5,CZK,24,,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,14.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2312,60,2312,2018-01-05 11:00:00,2018-01-10 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,104000.0,CZK,15,,1.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2313,60,2313,2018-01-09 08:15:00,2018-01-11 12:03:00,Nástroje pro ob,Jednotlivé položky,0.0,2358.72,CZK,29,,10.0,5977,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,19,68.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2316,60,2316,2018-01-08 12:00:00,2018-01-12 09:00:00,Dřevěné obaly,Celková nabídka účastníka,4722018.08,5246664.39,CZK,14,,3.0,7040,poptavka,Obaly,Dřevěné obaly a palety,8,22.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2317,60,2317,2018-01-10 08:00:00,2018-01-12 10:00:00,POPTÁVKA ÚHLOVÉ,Celková nabídka účastníka,0.0,226776.13,CZK,8,,3.0,9047,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,2,9.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2318,60,2318,2018-01-10 13:30:00,2018-01-11 13:30:00,Plechy 16-1500x,Jednotlivé položky,166697.53344,48519.0,CZK,38,,5.0,5173,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,8.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2319,60,2319,2018-01-15 07:49:00,2018-01-25 07:49:00,Výměna kolejnic,Celková nabídka účastníka,0.0,47532.0,CZK,10,,2.0,9011,poptavka,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,1,2.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2320,60,2320,2018-01-11 15:00:00,2018-01-12 12:00:00,Silniční doprav,Celková nabídka účastníka,0.0,112785.0,CZK,24,,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,7.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2323,60,2323,2018-01-12 15:30:00,2018-01-16 13:00:00,Plech 4 - 1250x,Jednotlivé položky,12401.715,9690.0,CZK,37,,1.0,5163,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,1.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2324,60,2324,2018-01-16 08:00:00,2018-01-26 08:00:00,Výměna klimatiz,Celková nabídka účastníka,0.0,26880.0,CZK,6,,1.0,9055,poptavka,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,1,1.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2325,60,2325,2018-01-15 11:30:00,2018-01-25 10:54:00,Dodávky brusnéh,Celková nabídka účastníka,10686.06,10988.46,CZK,23,,5.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Svařovací materiály a služby,6,27.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2326,60,2326,2018-01-16 10:00:00,2018-01-18 14:00:00,PILOVÉ PÁSY,Jednotlivé položky,62151.6,46790.4,CZK,13,,7.0,9564,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,4,30.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2327,60,2327,2018-01-17 08:30:00,2018-01-19 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,35770.0,CZK,20,,4.0,9535,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2328,60,2328,2018-01-17 08:35:00,2018-01-19 10:35:00,komunální nářad,Jednotlivé položky,0.0,23778.72,CZK,14,,4.0,5861,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,7,31.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2329,60,2329,2018-01-17 12:00:00,2018-01-19 10:00:00,Plechy a ostatn,Jednotlivé položky,290319.9815,2800.0,CZK,38,,6.0,7120,poptavka,"Hutní materiál, kovy a slitiny",Plechy,14,47.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2330,60,2330,2018-01-18 08:30:00,2018-01-22 09:00:00,Výpalky,Jednotlivé položky,215815.6,204204.0,CZK,28,,5.0,5161,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,7.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2333,60,2333,2018-01-22 11:00:00,2018-01-23 14:00:00,Silniční doprav,Celková nabídka účastníka,12129.6,1275.0,CZK,16,,3.0,5999,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,39.0,2,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2334,60,2334,2018-01-22 11:15:00,2018-02-02 13:15:00,Poptávka - Elek,Celková nabídka účastníka,0.0,87531.1,CZK,14,,3.0,9882,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,4.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2335,60,2335,2018-01-24 11:00:00,2018-01-26 11:25:00,Nástroje pro ob,Jednotlivé položky,80820.896,22591.513400000003,CZK,27,,7.0,5227,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,19,90.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2336,60,2336,2018-01-24 11:20:00,2018-01-25 09:01:00,Silniční doprav,Celková nabídka účastníka,0.0,39780.0,CZK,24,,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,9.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2337,60,2337,2018-01-24 16:10:00,2018-01-29 14:44:00,Silniční doprav,Celková nabídka účastníka,0.0,19000.0,CZK,24,,2.0,8935,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2338,60,2338,2018-01-24 17:00:00,2018-01-26 11:30:00,Dodávky brusnéh,Celková nabídka účastníka,13813.0,11834.0,CZK,22,,1.0,6067,poptavka,"Stroje, zařízení, nástroje, nářadí",Svařovací materiály a služby,1,1.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2339,60,2339,2018-01-25 08:17:00,2018-01-26 12:00:00,BRUSIVO-KOTOUČ ,Jednotlivé položky,0.0,15957.091,CZK,21,,7.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,66.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2340,60,2340,2018-01-25 13:10:00,2018-01-26 08:03:00,Silniční doprav,Celková nabídka účastníka,0.0,28500.0,CZK,27,,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,6.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2342,60,2342,2018-01-26 14:00:00,2018-01-29 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,22050.0,CZK,26,,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,12.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2343,60,2343,2018-01-26 16:16:00,2018-01-30 12:01:00,Silniční doprav,Celková nabídka účastníka,0.0,90270.0,CZK,25,,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,5,8.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2344,60,2344,2018-01-29 14:30:00,2018-01-31 13:30:00,Trubky ,Jednotlivé položky,17719.988999999998,6557.76,CZK,22,,4.0,5163,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",7,19.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2346,60,2346,2018-01-29 14:30:00,2018-02-02 14:29:00,MacBook Pro,Jednotlivé položky,47380.0,45513.76,CZK,8,,5.0,9890,poptavka,"Počítače, IT a telekomunikační služby",Hardware a příslušenství,2,11.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2347,60,2347,2018-02-01 09:00:00,2018-02-09 12:30:00,Úklidové služby,Multikriteriální hodnocení,0.0,63913.23,CZK,30,,8.0,9895,ERMMA,"Úklid, úklidové služby",Úklidové služby,13,129.0,0,,0.2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2348,60,2348,2018-01-31 13:38:00,2018-02-02 13:38:00,Nástroje pro ob,Jednotlivé položky,68658.9,2828.0,CZK,28,,9.0,7718,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,20,81.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2351,60,2351,2018-02-02 15:00:00,2018-02-08 15:00:00,Ručně vedený ak,Jednotlivé položky,0.0,97020.0,CZK,16,,7.0,8762,poptavka,"Stroje, zařízení, nástroje, nářadí","Manipulační technika, vozíky",2,12.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2352,60,2352,2018-02-02 15:30:00,2018-02-08 15:30:00,ŠKODA OCTAVIA C,Celková nabídka účastníka,612000.0,631735.44,CZK,24,,1.0,9738,poptavka,"Dopravní služby, auto-moto a příslušenství",Osobní automobily,8,6.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2353,60,2353,2018-02-06 09:00:00,2018-02-07 08:00:00,Silniční doprav,Celková nabídka účastníka,29998.08,22834.0,CZK,16,,4.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,33.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2354,60,2354,2018-02-06 13:00:00,2018-02-08 10:28:00,Brusné tělísko ,Jednotlivé položky,182936.0,183264.0,CZK,18,,3.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,3.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2355,60,2355,2018-02-06 14:00:00,2018-02-09 10:00:00,Plechy a ostatn,Jednotlivé položky,206929.145,8271.9,CZK,35,,9.0,5172,poptavka,"Hutní materiál, kovy a slitiny",Plechy,9,49.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2356,60,2356,2018-02-07 09:00:00,2018-02-09 14:00:00,"Plochá ocel, vá",Jednotlivé položky,0.0,190674.288,CZK,18,,1.0,5876,poptavka,"Hutní materiál, kovy a slitiny",Tyče a dráty,2,1.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2357,60,2357,2018-02-07 15:00:00,2018-02-09 12:00:00,Výpalky ,Jednotlivé položky,37232.0,36330.0,CZK,32,,5.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,10.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2358,60,2358,2018-02-09 08:30:00,2018-02-13 11:00:00,komunální nářad,Jednotlivé položky,21882.366,17904.051,CZK,17,,9.0,6115,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,13,104.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2359,60,2359,2018-02-09 11:00:00,2018-02-12 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,72615.0,CZK,23,,2.0,5999,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,4,10.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2360,60,2360,2018-02-09 13:00:00,2018-02-12 14:00:00,Výpalky ,Jednotlivé položky,35442.0,4059.0,CZK,32,,1.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,2.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2361,60,2361,2018-02-12 08:30:00,2018-02-19 10:38:00,Výpalky z jakos,Jednotlivé položky,0.0,9880.0,CZK,34,,7.0,10013,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,10.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2363,60,2363,2018-02-12 11:30:00,2018-02-13 09:00:00,Plech 6 - 1500 ,Jednotlivé položky,3370.8,3511.1440000000002,CZK,38,,3.0,5164,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2364,60,2364,2018-02-13 08:29:00,2018-02-15 14:00:00,Komunální nářad,Jednotlivé položky,17440.815,10480.9195,CZK,17,,5.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,13,53.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
